frame,rtt_ms,ts_ns
1963,0.0003,686898376785600
1964,0.0003,686898376788400
1965,0.0003,686898376791500
1966,0.0003,686898376794500
1967,0.0003,686898376797300
1968,0.0003,686898376800200
1969,0.0061,686898406782400
1970,0.0005,686898406802900
1971,0.0003,686898406807000
1972,0.0003,686898406810300
1973,0.0003,686898406813400
1974,0.0003,686898406816400
1975,0.0003,686898406819400
1976,0.0003,686898406822400
1977,0.0003,686898406825300
1978,0.0003,686898406828200
1979,0.0003,686898406831200
1980,0.0058,686898437206200
1981,0.0006,686898437225600
1982,0.0003,686898437229700
1983,0.0003,686898437232800
1984,0.0002,686898437235800
1985,0.0003,686898437238800
1986,0.0003,686898437241700
1987,0.0004,686898437244600
1988,0.0003,686898437247700
1989,0.0003,686898437250500
1990,0.0003,686898437253400
1991,0.0115,686898457169800
1992,0.0006,686898457196500
1993,0.0004,686898457200500
1994,0.0004,686898457203500
1995,0.0003,686898457206500
1996,0.0003,686898457209300
1997,0.0003,686898457212200
1998,0.0003,686898457215200
1999,0.0003,686898457218100
2000,0.0003,686898457221000
2001,0.0003,686898457223800
2002,0.0071,686898486875300
2003,0.0005,686898486898000
2004,0.0003,686898486902000
2005,0.0002,686898486905300
2006,0.0003,686898486908500
2007,0.0004,686898486911400
2008,0.0003,686898486914500
2009,0.0003,686898486917400
2010,0.0002,686898486920300
2011,0.0003,686898486923100
2012,0.0003,686898486925900
2013,0.0073,686898517667000
2014,0.0035,686898517717700
2015,0.0004,686898517726600
2016,0.0003,686898517730000
2017,0.0003,686898517735400
2018,0.0003,686898517738500
2019,0.0003,686898517741500
2020,0.0003,686898517744300
2021,0.0002,686898517747200
2022,0.0003,686898517750200
2023,0.0003,686898517756200
2024,0.0049,686898537288800
2025,0.0006,686898537306400
2026,0.0004,686898537310300
2027,0.0003,686898537313500
2028,0.0003,686898537316600
2029,0.0003,686898537319500
2030,0.0003,686898537322400
2031,0.0003,686898537325200
2032,0.0003,686898537328100
2033,0.0003,686898537331100
2034,0.0003,686898537334000
2035,0.0062,686898566949300
2036,0.0006,686898566969800
2037,0.0003,686898566974400
2038,0.0002,686898566977600
2039,0.0003,686898566980800
2040,0.0002,686898566983800
2041,0.0003,686898566987800
2042,0.0003,686898566990800
2043,0.0003,686898566993600
2044,0.0003,686898567004700
2045,0.0003,686898567007700
2046,0.0061,686898596900800
2047,0.0006,686898596920400
2048,0.0003,686898596924300
2049,0.0003,686898596927600
2050,0.0003,686898596930600
2051,0.0003,686898596933500
2052,0.0003,686898596936300
2053,0.0003,686898596939100
2054,0.0003,686898596941900
2055,0.0003,686898596944700
2056,0.0003,686898596947500
2057,0.006,686898627291300
2058,0.0006,686898627310500
2059,0.0004,686898627314400
2060,0.0003,686898627317500
2061,0.0003,686898627320400
2062,0.0003,686898627323300
2063,0.0003,686898627326200
2064,0.0003,686898627329000
2065,0.0003,686898627338200
2066,0.0003,686898627341100
2067,0.0003,686898627344000
2068,0.0062,686898647214500
2069,0.0006,686898647235100
2070,0.0003,686898647239100
2071,0.0003,686898647242100
2072,0.0003,686898647245000
2073,0.0003,686898647248200
2074,0.0003,686898647251100
2075,0.0003,686898647254000
2076,0.0003,686898647260400
2077,0.0004,686898647263500
2078,0.0003,686898647266600
2079,0.0063,686898676974100
2080,0.0005,686898676993700
2081,0.0004,686898676997800
2082,0.0003,686898677001100
2083,0.0003,686898677004200
2084,0.0003,686898677007200
2085,0.0003,686898677010100
2086,0.0003,686898677013000
2087,0.0003,686898677015900
2088,0.0003,686898677018800
2089,0.0003,686898677021700
2090,0.0075,686898707137800
2091,0.0005,686898707161200
2092,0.0004,686898707165200
2093,0.0003,686898707168400
2094,0.0003,686898707171500
2095,0.0003,686898707174400
2096,0.0003,686898707177300
2097,0.0003,686898707180300
2098,0.0003,686898707183100
2099,0.0003,686898707186000
2100,0.0003,686898707188800
2101,0.0064,686898737389900
2102,0.0005,686898737410500
2103,0.0003,686898737414400
2104,0.0003,686898737417700
2105,0.0003,686898737420700
2106,0.0003,686898737423800
2107,0.0003,686898737426800
2108,0.0003,686898737436300
2109,0.0003,686898737439400
2110,0.0003,686898737442400
2111,0.0003,686898737445300
2112,0.0075,686898757066500
2113,0.0006,686898757089100
2114,0.0003,686898757093100
2115,0.0003,686898757096100
2116,0.0003,686898757099000
2117,0.0003,686898757101900
2118,0.0003,686898757104700
2119,0.0003,686898757107600
2120,0.0003,686898757110500
2121,0.0003,686898757113400
2122,0.0003,686898757116300
2123,0.0066,686898787013400
2124,0.0005,686898787035000
2125,0.0003,686898787039000
2126,0.0003,686898787042600
2127,0.0003,686898787045700
2128,0.0004,686898787048700
2129,0.0003,686898787051800
2130,0.0003,686898787055000
2131,0.0003,686898787058000
2132,0.0003,686898787060900
2133,0.0003,686898787063900
2134,0.007,686898817316100
2135,0.0006,686898817338500
2136,0.0003,686898817342600
2137,0.0003,686898817345900
2138,0.0003,686898817348900
2139,0.0003,686898817352000
2140,0.0003,686898817360100
2141,0.0003,686898817363200
2142,0.0003,686898817366100
2143,0.0003,686898817369100
2144,0.0003,686898817372100
2145,0.0066,686898846970100
2146,0.0006,686898846991200
2147,0.0004,686898846995400
2148,0.0004,686898846998800
2149,0.0003,686898847004100
2150,0.0003,686898847011300
2151,0.0003,686898847014300
2152,0.0003,686898847017300
2153,0.0003,686898847020200
2154,0.0004,686898847023100
2155,0.0003,686898847026100
2156,0.0066,686898867086700
2157,0.0006,686898867108300
2158,0.0003,686898867112400
2159,0.0003,686898867115500
2160,0.0003,686898867118500
2161,0.0003,686898867121400
2162,0.0003,686898867124400
2163,0.0003,686898867127300
2164,0.0003,686898867130100
2165,0.0003,686898867133000
2166,0.0003,686898867135900
2167,0.0062,686898897045200
2168,0.0006,686898897065900
2169,0.0003,686898897069900
2170,0.0003,686898897073100
2171,0.0003,686898897080800
2172,0.0003,686898897085200
2173,0.0003,686898897088600
2174,0.0003,686898897091500
2175,0.0003,686898897094500
2176,0.0003,686898897097400
2177,0.0003,686898897100300
2178,0.0063,686898927275300
2179,0.0006,686898927295700
2180,0.0003,686898927299700
2181,0.0003,686898927302900
2182,0.0003,686898927306000
2183,0.0002,686898927309000
2184,0.0003,686898927312300
2185,0.0003,686898927315300
2186,0.0003,686898927318200
2187,0.0002,686898927321200
2188,0.0003,686898927324100
2189,0.0067,686898956760600
2190,0.0006,686898956782300
2191,0.0003,686898956786300
2192,0.0003,686898956789400
2193,0.0004,686898956795400
2194,0.0003,686898956798500
2195,0.0003,686898956801500
2196,0.0003,686898956804400
2197,0.0003,686898956807200
2198,0.0003,686898956810100
2199,0.0003,686898956813100
2200,0.0059,686898977055300
2201,0.0005,686898977074100
2202,0.0003,686898977077800
2203,0.0003,686898977085700
2204,0.0003,686898977088800
2205,0.0003,686898977091700
2206,0.0003,686898977094700
2207,0.0003,686898977097600
2208,0.0003,686898977100400
2209,0.0003,686898977103300
2210,0.0003,686898977106200
2211,0.0061,686899007171100
2212,0.0006,686899007192000
2213,0.0004,686899007196200
2214,0.0003,686899007199500
2215,0.0003,686899007202700
2216,0.0003,686899007205600
2217,0.0003,686899007208500
2218,0.0003,686899007211500
2219,0.0003,686899007214400
2220,0.0003,686899007217400
2221,0.0003,686899007220300
2222,0.006,686899036720900
2223,0.0006,686899036740200
2224,0.0003,686899036744200
2225,0.0003,686899036747200
2226,0.0003,686899036750200
2227,0.0003,686899036753100
2228,0.0003,686899036756100
2229,0.0002,686899036759000
2230,0.0003,686899036762100
2231,0.0003,686899036764900
2232,0.0003,686899036767800
2233,0.0058,686899066784600
2234,0.0006,686899066802500
2235,0.0003,686899066814500
2236,0.0003,686899066817800
2237,0.0003,686899066820700
2238,0.0003,686899066823500
2239,0.0003,686899066826300
2240,0.0003,686899066829200
2241,0.0003,686899066832000
2242,0.0003,686899066834900
2243,0.0003,686899066837700
2244,0.0065,686899097058100
2245,0.0005,686899097078700
2246,0.0003,686899097082600
2247,0.0003,686899097085700
2248,0.0003,686899097088600
2249,0.0003,686899097091500
2250,0.0003,686899097094300
2251,0.0004,686899097097200
2252,0.0003,686899097100100
2253,0.0002,686899097103000
2254,0.0003,686899097106200
2255,0.0056,686899117936400
2256,0.0006,686899117954900
2257,0.0004,686899117958900
2258,0.0003,686899117962200
2259,0.0003,686899117965200
2260,0.0003,686899117968100
2261,0.0002,686899117971100
2262,0.0003,686899117974400
2263,0.0003,686899117977400
2264,0.0008,686899118015500
2265,0.0003,686899118021000
2266,0.0068,686899147005400
2267,0.0007,686899147032900
2268,0.0003,686899147037200
2269,0.0003,686899147040400
2270,0.0003,686899147043400
2271,0.0002,686899147046500
2272,0.0003,686899147049600
2273,0.0003,686899147056800
2274,0.0003,686899147059900
2275,0.0003,686899147062900
2276,0.0003,686899147065800
2277,0.0062,686899177206400
2278,0.0006,686899177236000
2279,0.0004,686899177240300
2280,0.0003,686899177243600
2281,0.0003,686899177246600
2282,0.0003,686899177249500
2283,0.0003,686899177252300
2284,0.0003,686899177255200
2285,0.0003,686899177258000
2286,0.0003,686899177260800
2287,0.0003,686899177263700
2288,0.0055,686899197203900
2289,0.0005,686899197221400
2290,0.0003,686899197225500
2291,0.0003,686899197228600
2292,0.0003,686899197231500
2293,0.0003,686899197234500
2294,0.0003,686899197237500
2295,0.0003,686899197240400
2296,0.0003,686899197243600
2297,0.0002,686899197246600
2298,0.0003,686899197254300
2299,0.0059,686899227361600
2300,0.0005,686899227380500
2301,0.0003,686899227384300
2302,0.0003,686899227387300
2303,0.0003,686899227390200
2304,0.0003,686899227393100
2305,0.0003,686899227396100
2306,0.0002,686899227399000
2307,0.0003,686899227402000
2308,0.0003,686899227404900
2309,0.0003,686899227407900
2310,0.006,686899257229600
2311,0.0005,686899257249400
2312,0.0003,686899257253000
2313,0.0003,686899257256100
2314,0.0003,686899257259100
2315,0.0047,686899257262100
2316,0.0002,686899257269700
2317,0.0003,686899257273000
2318,0.0003,686899257275900
2319,0.0003,686899257278800
2320,0.0003,686899257288500
2321,0.0072,686899287178000
2322,0.0005,686899287199500
2323,0.0003,686899287203400
2324,0.0003,686899287206600
2325,0.0003,686899287209600
2326,0.0003,686899287212500
2327,0.0003,686899287215400
2328,0.0003,686899287218400
2329,0.0003,686899287221200
2330,0.0003,686899287231100
2331,0.0003,686899287234000
2332,0.0059,686899307217100
2333,0.0006,686899307237200
2334,0.0004,686899307241300
2335,0.0003,686899307244500
2336,0.0003,686899307247500
2337,0.0003,686899307250400
2338,0.0003,686899307253300
2339,0.0003,686899307256200
2340,0.0003,686899307259100
2341,0.0003,686899307262200
2342,0.0003,686899307265000
2343,0.0055,686899336812200
2344,0.0006,686899336830300
2345,0.0003,686899336834400
2346,0.0003,686899336837400
2347,0.0003,686899336840300
2348,0.0003,686899336843200
2349,0.0003,686899336846300
2350,0.0003,686899336849400
2351,0.0003,686899336852300
2352,0.0003,686899336855300
2353,0.0003,686899336858200
2354,0.0062,686899366825300
2355,0.0005,686899366845300
2356,0.0003,686899366849000
2357,0.0002,686899366852200
2358,0.0003,686899366855600
2359,0.0003,686899366858700
2360,0.0003,686899366861800
2361,0.0003,686899366864800
2362,0.0003,686899366873900
2363,0.0003,686899366879100
2364,0.0003,686899366882100
2365,0.0072,686899393067700
2366,0.0007,686899393088800
2367,0.0003,686899393093100
2368,0.0003,686899393096400
2369,0.0003,686899393099400
2370,0.0003,686899393102500
2371,0.0003,686899393105500
2372,0.0003,686899393108500
2373,0.0003,686899393111300
2374,0.0003,686899393114300
2375,0.0004,686899393118200
2376,0.0067,686899417269900
2377,0.0011,686899417329700
2378,0.0004,686899417334700
2379,0.0003,686899417338000
2380,0.0003,686899417341200
2381,0.0002,686899417344100
2382,0.0003,686899417347100
2383,0.0003,686899417350200
2384,0.0003,686899417353300
2385,0.0003,686899417356200
2386,0.0003,686899417359000
2387,0.0069,686899447137000
2388,0.0006,686899447159000
2389,0.0003,686899447162900
2390,0.0003,686899447166300
2391,0.0003,686899447169300
2392,0.0002,686899447172300
2393,0.0003,686899447175400
2394,0.0003,686899447183400
2395,0.0003,686899447186500
2396,0.0002,686899447189600
2397,0.0003,686899447192500
2398,0.0073,686899477606900
2399,0.0006,686899477631200
2400,0.0003,686899477635300
2401,0.0003,686899477638400
2402,0.0003,686899477641500
2403,0.0003,686899477644500
2404,0.0003,686899477647400
2405,0.0003,686899477656300
2406,0.0003,686899477659300
2407,0.0003,686899477662200
2408,0.0003,686899477665100
2409,0.0065,686899503141900
2410,0.0005,686899503162700
2411,0.0003,686899503166800
2412,0.0003,686899503170000
2413,0.0003,686899503173200
2414,0.0003,686899503176300
2415,0.0003,686899503179300
2416,0.0004,686899503182100
2417,0.0003,686899503185100
2418,0.0003,686899503188100
2419,0.0003,686899503191100
2420,0.0065,686899536898900
2421,0.0006,686899536920200
2422,0.0004,686899536924200
2423,0.0003,686899536927300
2424,0.0003,686899536930400
2425,0.0002,686899536936400
2426,0.0003,686899536939400
2427,0.0003,686899536943700
2428,0.0003,686899536946900
2429,0.0003,686899536949800
2430,0.0003,686899536952700
2431,0.0065,686899556968700
2432,0.0004,686899556989900
2433,0.0003,686899556993800
2434,0.0003,686899556996900
2435,0.0003,686899556999900
2436,0.0003,686899557003100
2437,0.0003,686899557005900
2438,0.0003,686899557008800
2439,0.0003,686899557011700
2440,0.0003,686899557014500
2441,0.0003,686899557017400
2442,0.0063,686899587204200
2443,0.0006,686899587225300
2444,0.0003,686899587229500
2445,0.0003,686899587232800
2446,0.0003,686899587235800
2447,0.0003,686899587238900
2448,0.0004,686899587246000
2449,0.0003,686899587249300
2450,0.0003,686899587252300
2451,0.0003,686899587255100
2452,0.0003,686899587258200
2453,0.0107,686899617269700
2454,0.0006,686899617294200
2455,0.0003,686899617298300
2456,0.0003,686899617301400
2457,0.0003,686899617309400
2458,0.0003,686899617312500
2459,0.0003,686899617315500
2460,0.0003,686899617318300
2461,0.0003,686899617321100
2462,0.0002,686899617324100
2463,0.0003,686899617327100
2464,0.0061,686899643034300
2465,0.0006,686899643055100
2466,0.0004,686899643059100
2467,0.0004,686899643062400
2468,0.0003,686899643065500
2469,0.0003,686899643068700
2470,0.0003,686899643071700
2471,0.0003,686899643074600
2472,0.0003,686899643077500
2473,0.0003,686899643080400
2474,0.0003,686899643083400
2475,0.0049,686899667249800
2476,0.0005,686899667267000
2477,0.0003,686899667270900
2478,0.0003,686899667274300
2479,0.0002,686899667277300
2480,0.0003,686899667280400
2481,0.0003,686899667283300
2482,0.0003,686899667286000
2483,0.0003,686899667289100
2484,0.0003,686899667292000
2485,0.0002,686899667294900
2486,0.0058,686899697222900
2487,0.0006,686899697242300
2488,0.0003,686899697246400
2489,0.0003,686899697255400
2490,0.0004,686899697260200
2491,0.0003,686899697263200
2492,0.0003,686899697266300
2493,0.0003,686899697269200
2494,0.0003,686899697272100
2495,0.0003,686899697275000
2496,0.0003,686899697277800
2497,0.0066,686899726812600
2498,0.0009,686899726842600
2499,0.0006,686899726869700
2500,0.0003,686899726873500
2501,0.0003,686899726876500
2502,0.0003,686899726879500
2503,0.0003,686899726882500
2504,0.0003,686899726885500
2505,0.0003,686899726888400
2506,0.0003,686899726891300
2507,0.0003,686899726894300
2508,0.0057,686899747005600
2509,0.0006,686899747024400
2510,0.0003,686899747028300
2511,0.0003,686899747031400
2512,0.0003,686899747034400
2513,0.0003,686899747037400
2514,0.0003,686899747040300
2515,0.0003,686899747043200
2516,0.0003,686899747046200
2517,0.0003,686899747049100
2518,0.0003,686899747052000
2519,0.0065,686899777295400
2520,0.0005,686899777316300
2521,0.0003,686899777325700
2522,0.0003,686899777328800
2523,0.0003,686899777331700
2524,0.0003,686899777334600
2525,0.0003,686899777337400
2526,0.0003,686899777340200
2527,0.0003,686899777343100
2528,0.0004,686899777345900
2529,0.0003,686899777348800
2530,0.0064,686899806778500
2531,0.0005,686899806798200
2532,0.0004,686899806802100
2533,0.0003,686899806810100
2534,0.0003,686899806813100
2535,0.0003,686899806816000
2536,0.0003,686899806818900
2537,0.0003,686899806821800
2538,0.0003,686899806824700
2539,0.0003,686899806827600
2540,0.0003,686899806830600
2541,0.0058,686899837187200
2542,0.0005,686899837206400
2543,0.0004,686899837210300
2544,0.0003,686899837213400
2545,0.0003,686899837216300
2546,0.0003,686899837219300
2547,0.0003,686899837222200
2548,0.0003,686899837225000
2549,0.0003,686899837227900
2550,0.0003,686899837230700
2551,0.0003,686899837233600
2552,0.0061,686899867148800
2553,0.0006,686899867168800
2554,0.0003,686899867173800
2555,0.0003,686899867176800
2556,0.0003,686899867179700
2557,0.0003,686899867182500
2558,0.0003,686899867185400
2559,0.0003,686899867188200
2560,0.0003,686899867191000
2561,0.0003,686899867196500
2562,0.0003,686899867199400
2563,0.0058,686899887215100
2564,0.0005,686899887233800
2565,0.0004,686899887237700
2566,0.0003,686899887241100
2567,0.0003,686899887244100
2568,0.0003,686899887247100
2569,0.0003,686899887250300
2570,0.0003,686899887253300
2571,0.0003,686899887256200
2572,0.0003,686899887259200
2573,0.0002,686899887262300
2574,0.0071,686899916840000
2575,0.0007,686899916868800
2576,0.0003,686899916872800
2577,0.0003,686899916876000
2578,0.0003,686899916879000
2579,0.0003,686899916882100
2580,0.0003,686899916885100
2581,0.0003,686899916888100
2582,0.0003,686899916891000
2583,0.0003,686899916893800
2584,0.0003,686899916898100
2585,0.0057,686899946994200
2586,0.0006,686899947011100
2587,0.0004,686899947015400
2588,0.0004,686899947018600
2589,0.0003,686899947021600
2590,0.0003,686899947024600
2591,0.0003,686899947027500
2592,0.0003,686899947030300
2593,0.0003,686899947033100
2594,0.0003,686899947035900
2595,0.0003,686899947038800
2596,0.0052,686899967063300
2597,0.0006,686899967080400
2598,0.0004,686899967084400
2599,0.0003,686899967087600
2600,0.0003,686899967090500
2601,0.0003,686899967093300
2602,0.0003,686899967096100
2603,0.0003,686899967099000
2604,0.0003,686899967101700
2605,0.0003,686899967104600
2606,0.0003,686899967107500
2607,0.006,686899996932300
2608,0.0005,686899996951800
2609,0.0003,686899996955500
2610,0.0003,686899996958600
2611,0.0003,686899996961500
2612,0.0003,686899996964500
2613,0.0003,686899996967400
2614,0.0003,686899996970200
2615,0.0003,686899996973200
2616,0.0003,686899996981700
2617,0.0003,686899996984600
2618,0.0069,686900022740100
2619,0.0006,686900022761300
2620,0.0003,686900022765600
2621,0.0003,686900022769100
2622,0.0003,686900022772600
2623,0.0003,686900022776100
2624,0.0003,686900022779600
2625,0.0004,686900022783000
2626,0.0003,686900022786600
2627,0.0003,686900022790000
2628,0.0004,686900022793400
2629,0.0064,686900057282700
2630,0.0006,686900057302600
2631,0.0003,686900057306400
2632,0.0003,686900057309500
2633,0.0003,686900057312400
2634,0.0003,686900057315300
2635,0.0003,686900057318200
2636,0.0004,686900057321300
2637,0.0003,686900057324600
2638,0.0003,686900057327700
2639,0.0003,686900057330500
2640,0.0058,686900077117400
2641,0.0006,686900077136300
2642,0.0003,686900077140500
2643,0.0003,686900077143800
2644,0.0004,686900077146800
2645,0.0003,686900077149900
2646,0.0002,686900077152800
2647,0.0003,686900077155800
2648,0.0003,686900077165300
2649,0.0003,686900077168300
2650,0.0003,686900077171400
2651,0.0065,686900106777600
2652,0.0005,686900106797600
2653,0.0003,686900106801400
2654,0.0003,686900106804800
2655,0.0003,686900106808000
2656,0.0003,686900106811000
2657,0.0003,686900106814200
2658,0.0003,686900106817100
2659,0.0003,686900106820000
2660,0.0003,686900106827600
2661,0.0003,686900106830700
2662,0.0058,686900137160500
2663,0.0005,686900137179300
2664,0.0003,686900137183100
2665,0.0003,686900137186200
2666,0.0003,686900137189100
2667,0.0003,686900137191900
2668,0.0003,686900137194800
2669,0.0003,686900137197700
2670,0.0003,686900137200500
2671,0.0003,686900137203300
2672,0.0003,686900137206100
2673,0.0063,686900166874500
2674,0.0006,686900166895400
2675,0.0004,686900166899500
2676,0.0003,686900166902800
2677,0.0003,686900166905900
2678,0.0003,686900166908800
2679,0.0003,686900166918600
2680,0.0003,686900166921800
2681,0.0004,686900166924800
2682,0.0003,686900166929500
2683,0.0003,686900166932900
2684,0.0053,686900187099600
2685,0.0007,686900187117300
2686,0.0003,686900187121300
2687,0.0003,686900187124500
2688,0.0002,686900187127500
2689,0.0003,686900187130800
2690,0.0003,686900187133700
2691,0.0003,686900187136600
2692,0.0003,686900187139400
2693,0.0002,686900187142300
2694,0.0003,686900187145100
2695,0.0056,686900217007200
2696,0.001,686900217049000
2697,0.0003,686900217054000
2698,0.0003,686900217057300
2699,0.0003,686900217060200
2700,0.0004,686900217063100
2701,0.0003,686900217066200
2702,0.0003,686900217069100
2703,0.0003,686900217077900
2704,0.0003,686900217080800
2705,0.0004,686900217083700
2706,0.0068,686900247044300
2707,0.0005,686900247066000
2708,0.0003,686900247070000
2709,0.0003,686900247073300
2710,0.0003,686900247076500
2711,0.0003,686900247084400
2712,0.0003,686900247087400
2713,0.0003,686900247090800
2714,0.0003,686900247093900
2715,0.0003,686900247097000
2716,0.0003,686900247100000
2717,0.0066,686900276885200
2718,0.0006,686900276907600
2719,0.0003,686900276911800
2720,0.0003,686900276915000
2721,0.0003,686900276918100
2722,0.0003,686900276921100
2723,0.0003,686900276924000
2724,0.0003,686900276926900
2725,0.0004,686900276929800
2726,0.0004,686900276932800
2727,0.0003,686900276935700
2728,0.0067,686900307144500
2729,0.0007,686900307166300
2730,0.0005,686900307170700
2731,0.0003,686900307174200
2732,0.0003,686900307177300
2733,0.0003,686900307180500
2734,0.0003,686900307183500
2735,0.0003,686900307186500
2736,0.0003,686900307189300
2737,0.0003,686900307192300
2738,0.0003,686900307195400
2739,0.0133,686900326874100
2740,0.0006,686900326912900
2741,0.0003,686900326916900
2742,0.0003,686900326920200
2743,0.0004,686900326929300
2744,0.0003,686900326932400
2745,0.0003,686900326937400
2746,0.0004,686900326940200
2747,0.0003,686900326943400
2748,0.0003,686900326946400
2749,0.0003,686900326949600
2750,0.006,686900357085300
2751,0.0005,686900357104800
2752,0.0003,686900357108800
2753,0.0004,686900357112000
2754,0.0003,686900357115200
2755,0.0003,686900357118200
2756,0.0003,686900357121200
2757,0.0003,686900357124200
2758,0.0002,686900357127100
2759,0.0003,686900357130100
2760,0.0003,686900357132900
2761,0.0072,686900386813000
2762,0.0005,686900386836400
2763,0.0004,686900386840400
2764,0.0003,686900386843600
2765,0.0003,686900386846500
2766,0.0003,686900386849400
2767,0.0003,686900386852300
2768,0.0003,686900386855300
2769,0.0003,686900386858400
2770,0.0004,686900386861200
2771,0.0003,686900386864200
2772,0.0064,686900406997100
2773,0.0005,686900407017600
2774,0.0004,686900407021500
2775,0.0003,686900407028900
2776,0.0004,686900407031800
2777,0.0003,686900407035000
2778,0.0003,686900407038000
2779,0.0003,686900407040900
2780,0.0003,686900407043700
2781,0.0003,686900407046600
2782,0.0003,686900407049400
2783,0.0061,686900437137100
2784,0.0005,686900437157400
2785,0.0003,686900437161400
2786,0.0003,686900437164800
2787,0.0003,686900437167800
2788,0.0004,686900437176200
2789,0.0003,686900437179400
2790,0.0003,686900437182300
2791,0.0003,686900437185100
2792,0.0003,686900437188000
2793,0.0003,686900437191000
2794,0.0064,686900462920900
2795,0.0005,686900462940900
2796,0.0004,686900462944800
2797,0.0003,686900462947900
2798,0.0003,686900462951000
2799,0.0004,686900462953800
2800,0.0004,686900462956700
2801,0.0003,686900462959600
2802,0.0003,686900462962400
2803,0.0003,686900462965300
2804,0.0003,686900462968100
2805,0.0066,686900496849600
2806,0.0007,686900496876500
2807,0.0004,686900496880800
2808,0.0003,686900496884000
2809,0.0003,686900496888300
2810,0.0002,686900496891200
2811,0.0003,686900496894400
2812,0.0003,686900496897300
2813,0.0002,686900496900200
2814,0.0003,686900496903100
2815,0.0002,686900496905900
2816,0.0063,686900527183000
2817,0.0006,686900527203200
2818,0.0004,686900527207100
2819,0.0003,686900527210500
2820,0.0003,686900527213500
2821,0.0003,686900527216500
2822,0.0003,686900527219600
2823,0.0003,686900527222500
2824,0.0002,686900527225400
2825,0.0003,686900527228500
2826,0.0002,686900527231400
2827,0.0065,686900547340500
2828,0.0005,686900547360700
2829,0.0003,686900547364600
2830,0.0003,686900547372300
2831,0.0003,686900547375400
2832,0.0003,686900547378600
2833,0.0003,686900547381500
2834,0.0046,686900547744800
2835,0.0014,686900547778800
2836,0.0011,686900547790500
2837,0.0009,686900547800500
2838,0.0065,686900576805600
2839,0.0006,686900576826400
2840,0.0004,686900576830500
2841,0.0003,686900576833800
2842,0.0003,686900576836900
2843,0.0003,686900576839700
2844,0.0003,686900576842700
2845,0.0004,686900576845600
2846,0.0003,686900576848500
2847,0.0003,686900576851300
2848,0.0004,686900576854200
2849,0.0061,686900607235900
2850,0.0005,686900607256200
2851,0.0003,686900607260100
2852,0.0003,686900607263200
2853,0.0003,686900607266200
2854,0.0003,686900607269100
2855,0.0003,686900607272000
2856,0.0003,686900607275000
2857,0.0002,686900607277900
2858,0.0003,686900607281000
2859,0.0003,686900607283900
2860,0.0044,686900627046900
2861,0.0006,686900627062600
2862,0.0004,686900627066600
2863,0.0003,686900627069900
2864,0.0003,686900627072900
2865,0.0003,686900627075900
2866,0.0003,686900627078900
2867,0.0002,686900627083200
2868,0.0003,686900627086300
2869,0.0003,686900627089200
2870,0.0006,686900627122500
2871,0.0058,686900657091200
2872,0.0005,686900657110300
2873,0.0004,686900657119800
2874,0.0003,686900657123100
2875,0.0003,686900657126000
2876,0.0003,686900657128900
2877,0.0003,686900657131800
2878,0.0003,686900657134700
2879,0.0002,686900657137600
2880,0.0003,686900657140800
2881,0.0003,686900657143700
2882,0.0106,686900686897200
2883,0.0006,686900686920500
2884,0.0003,686900686924800
2885,0.0003,686900686930400
2886,0.0003,686900686933400
2887,0.0003,686900686936400
2888,0.0003,686900686939400
2889,0.0003,686900686942300
2890,0.0003,686900686945400
2891,0.0003,686900686948300
2892,0.0003,686900686951200
2893,0.0067,686900717797100
2894,0.0006,686900717819600
2895,0.0004,686900717823700
2896,0.0003,686900717827000
2897,0.0003,686900717830100
2898,0.0003,686900717833000
2899,0.0002,686900717836000
2900,0.0002,686900717839000
2901,0.0003,686900717841900
2902,0.0003,686900717851400
2903,0.0003,686900717854400
2904,0.0063,686900737143800
2905,0.0005,686900737164300
2906,0.0004,686900737168400
2907,0.0003,686900737171700
2908,0.0003,686900737174600
2909,0.0003,686900737177600
2910,0.0003,686900737180600
2911,0.0003,686900737183800
2912,0.0003,686900737186800
2913,0.0002,686900737189800
2914,0.0003,686900737192900
2915,0.0068,686900767044000
2916,0.0006,686900767065900
2917,0.0003,686900767070200
2918,0.0003,686900767073400
2919,0.0003,686900767076400
2920,0.0003,686900767079500
2921,0.0003,686900767082500
2922,0.0006,686900767099800
2923,0.0003,686900767104600
2924,0.0002,686900767107600
2925,0.0004,686900767110600
2926,0.0062,686900797207500
2927,0.0005,686900797226200
2928,0.0004,686900797230000
2929,0.0003,686900797233100
2930,0.0003,686900797236100
2931,0.0003,686900797238900
2932,0.0003,686900797241700
2933,0.0003,686900797249600
2934,0.0003,686900797252500
2935,0.0003,686900797255400
2936,0.0003,686900797258300
2937,0.0059,686900827246300
2938,0.0006,686900827266300
2939,0.0003,686900827270400
2940,0.0003,686900827273400
2941,0.0003,686900827276400
2942,0.0003,686900827279400
2943,0.0004,686900827282200
2944,0.0003,686900827285300
2945,0.0003,686900827288200
2946,0.0003,686900827291100
2947,0.0003,686900827294000
2948,0.0059,686900847293900
2949,0.0005,686900847313700
2950,0.0003,686900847317900
2951,0.0003,686900847321200
2952,0.0003,686900847324300
2953,0.0003,686900847327200
2954,0.0003,686900847330200
2955,0.0003,686900847333200
2956,0.0003,686900847336300
2957,0.0003,686900847339300
2958,0.0003,686900847347200
2959,0.006,686900877061800
2960,0.0005,686900877082300
2961,0.0003,686900877086100
